date,week,year,carrier,route,buses,passengers,date_parsed,month,quarter,week_of_year,day_of_year,month_name
16/12 - 20/12,Week 51,2024,NJ Transit,commuter,2393.0,2500.0,2024-12-16,12.0,4.0,51,351.0,December
16/12 - 20/12,Week 51,2024,Martz,commuter,18.0,47.0,2024-12-16,12.0,4.0,51,351.0,December
16/12 - 20/12,Week 51,2024,Greyhound,intercity,59.0,118.0,2024-12-16,12.0,4.0,51,351.0,December
16/12 - 20/12,Week 51,2024,Academy,commuter,46.0,113.0,2024-12-16,12.0,4.0,51,351.0,December
16/12 - 20/12,Week 51,2024,Lakeland,commuter,42.0,75.0,2024-12-16,12.0,4.0,51,351.0,December
23/12 - 27/12,Week 52,2024,Coach USA,commuter,0.0,0.0,2024-12-23,12.0,4.0,52,358.0,December
23/12 - 27/12,Week 52,2024,Peter Pan/Bonanza,intercity,0.0,0.0,2024-12-23,12.0,4.0,52,358.0,December
23/12 - 27/12,Week 52,2024,TransBridge,commuter,0.0,0.0,2024-12-23,12.0,4.0,52,358.0,December
23/12 - 27/12,Week 52,2024,HCEE - Community,commuter,0.0,0.0,2024-12-23,12.0,4.0,52,358.0,December
23/12 - 27/12,Week 52,2024,Trailways,intercity,0.0,0.0,2024-12-23,12.0,4.0,52,358.0,December
23/12 - 27/12,Week 52,2024,Martz,commuter,0.0,0.0,2024-12-23,12.0,4.0,52,358.0,December
23/12 - 27/12,Week 52,2024,NJ Transit,commuter,0.0,0.0,2024-12-23,12.0,4.0,52,358.0,December
23/12 - 27/12,Week 52,2024,Greyhound,intercity,0.0,0.0,2024-12-23,12.0,4.0,52,358.0,December
23/12 - 27/12,Week 52,2024,Academy,commuter,0.0,0.0,2024-12-23,12.0,4.0,52,358.0,December
23/12 - 27/12,Week 52,2024,Lakeland,commuter,0.0,0.0,2024-12-23,12.0,4.0,52,358.0,December
6/1 - 10/1 ,Week 2,2025,Peter Pan/Bonanza,intercity,42.0,980.0,2025-01-06,1.0,1.0,2,6.0,January
6/1 - 10/1 ,Week 2,2025,TransBridge,commuter,23.0,622.0,2025-01-06,1.0,1.0,2,6.0,January
6/1 - 10/1 ,Week 2,2025,Coach USA,commuter,187.0,5185.0,2025-01-06,1.0,1.0,2,6.0,January
6/1 - 10/1 ,Week 2,2025,Trailways,intercity,22.0,426.0,2025-01-06,1.0,1.0,2,6.0,January
6/1 - 10/1 ,Week 2,2025,HCEE - Community,commuter,85.0,1643.0,2025-01-06,1.0,1.0,2,6.0,January
6/1 - 10/1 ,Week 2,2025,NJ Transit,commuter,2376.0,79281.0,2025-01-06,1.0,1.0,2,6.0,January
6/1 - 10/1 ,Week 2,2025,Martz,commuter,18.0,703.0,2025-01-06,1.0,1.0,2,6.0,January
6/1 - 10/1 ,Week 2,2025,Greyhound,intercity,59.0,1125.0,2025-01-06,1.0,1.0,2,6.0,January
6/1 - 10/1 ,Week 2,2025,Academy,commuter,46.0,1435.0,2025-01-06,1.0,1.0,2,6.0,January
6/1 - 10/1 ,Week 2,2025,Lakeland,commuter,42.0,1375.0,2025-01-06,1.0,1.0,2,6.0,January
13/1 - 17/1,Week 3,2025,HCEE - Community,commuter,85.0,1591.0,2025-01-13,1.0,1.0,3,13.0,January
13/1 - 17/1,Week 3,2025,Peter Pan/Bonanza,intercity,44.0,927.0,2025-01-13,1.0,1.0,3,13.0,January
13/1 - 17/1,Week 3,2025,TransBridge,commuter,23.0,643.0,2025-01-13,1.0,1.0,3,13.0,January
13/1 - 17/1,Week 3,2025,Coach USA,commuter,189.0,5382.0,2025-01-13,1.0,1.0,3,13.0,January
13/1 - 17/1,Week 3,2025,Trailways,intercity,22.0,426.0,2025-01-13,1.0,1.0,3,13.0,January
13/1 - 17/1,Week 3,2025,Lakeland,commuter,42.0,1442.0,2025-01-13,1.0,1.0,3,13.0,January
13/1 - 17/1,Week 3,2025,Martz,commuter,18.0,733.0,2025-01-13,1.0,1.0,3,13.0,January
13/1 - 17/1,Week 3,2025,Greyhound,intercity,59.0,1125.0,2025-01-13,1.0,1.0,3,13.0,January
13/1 - 17/1,Week 3,2025,Academy,commuter,46.0,1522.0,2025-01-13,1.0,1.0,3,13.0,January
13/1 - 17/1,Week 3,2025,NJ Transit,commuter,2426.0,79529.0,2025-01-13,1.0,1.0,3,13.0,January
20/1 - 24/1,Week 4,2025,Coach USA,commuter,189.0,5382.0,2025-01-20,1.0,1.0,4,20.0,January
20/1 - 24/1,Week 4,2025,Peter Pan/Bonanza,intercity,41.0,934.0,2025-01-20,1.0,1.0,4,20.0,January
20/1 - 24/1,Week 4,2025,TransBridge,commuter,22.0,579.0,2025-01-20,1.0,1.0,4,20.0,January
20/1 - 24/1,Week 4,2025,Trailways,intercity,22.0,426.0,2025-01-20,1.0,1.0,4,20.0,January
20/1 - 24/1,Week 4,2025,HCEE - Community,commuter,74.0,1195.0,2025-01-20,1.0,1.0,4,20.0,January
20/1 - 24/1,Week 4,2025,NJ Transit,commuter,2368.0,75942.0,2025-01-20,1.0,1.0,4,20.0,January
20/1 - 24/1,Week 4,2025,Academy,commuter,39.0,1217.0,2025-01-20,1.0,1.0,4,20.0,January
20/1 - 24/1,Week 4,2025,Lakeland,commuter,37.0,1112.0,2025-01-20,1.0,1.0,4,20.0,January
20/1 - 24/1,Week 4,2025,Martz,commuter,17.0,638.0,2025-01-20,1.0,1.0,4,20.0,January
20/1 - 24/1,Week 4,2025,Greyhound,intercity,59.0,1125.0,2025-01-20,1.0,1.0,4,20.0,January
27/1 - 31/1,Week 5,2025,HCEE - Community,commuter,87.0,1628.0,2025-01-27,1.0,1.0,5,27.0,January
27/1 - 31/1,Week 5,2025,Peter Pan/Bonanza,intercity,38.0,910.0,2025-01-27,1.0,1.0,5,27.0,January
27/1 - 31/1,Week 5,2025,TransBridge,commuter,23.0,613.0,2025-01-27,1.0,1.0,5,27.0,January
27/1 - 31/1,Week 5,2025,Trailways,intercity,22.0,426.0,2025-01-27,1.0,1.0,5,27.0,January
27/1 - 31/1,Week 5,2025,Coach USA,commuter,189.0,5382.0,2025-01-27,1.0,1.0,5,27.0,January
27/1 - 31/1,Week 5,2025,NJ Transit,commuter,2427.0,77619.0,2025-01-27,1.0,1.0,5,27.0,January
27/1 - 31/1,Week 5,2025,Martz,commuter,18.0,708.0,2025-01-27,1.0,1.0,5,27.0,January
27/1 - 31/1,Week 5,2025,Greyhound,intercity,59.0,1125.0,2025-01-27,1.0,1.0,5,27.0,January
27/1 - 31/1,Week 5,2025,Academy,commuter,39.0,1217.0,2025-01-27,1.0,1.0,5,27.0,January
27/1 - 31/1,Week 5,2025,Lakeland,commuter,44.0,1437.0,2025-01-27,1.0,1.0,5,27.0,January
3/2 - 7/2,Week 6,2025,HCEE - Community,commuter,86.0,1673.0,2025-02-03,2.0,1.0,6,34.0,February
3/2 - 7/2,Week 6,2025,Peter Pan/Bonanza,intercity,38.0,910.0,2025-02-03,2.0,1.0,6,34.0,February
3/2 - 7/2,Week 6,2025,TransBridge,commuter,18.0,489.0,2025-02-03,2.0,1.0,6,34.0,February
3/2 - 7/2,Week 6,2025,Coach USA,commuter,189.0,5382.0,2025-02-03,2.0,1.0,6,34.0,February
3/2 - 7/2,Week 6,2025,Trailways,intercity,22.0,426.0,2025-02-03,2.0,1.0,6,34.0,February
3/2 - 7/2,Week 6,2025,Lakeland,commuter,44.0,1420.0,2025-02-03,2.0,1.0,6,34.0,February
3/2 - 7/2,Week 6,2025,Martz,commuter,18.0,664.0,2025-02-03,2.0,1.0,6,34.0,February
3/2 - 7/2,Week 6,2025,Greyhound,intercity,55.0,724.0,2025-02-03,2.0,1.0,6,34.0,February
3/2 - 7/2,Week 6,2025,Academy,commuter,49.0,1541.0,2025-02-03,2.0,1.0,6,34.0,February
3/2 - 7/2,Week 6,2025,NJ Transit,commuter,2542.0,84605.0,2025-02-03,2.0,1.0,6,34.0,February
10/2 - 14/2,Week 7,2025,HCEE - Community,commuter,86.0,1678.0,2025-02-10,2.0,1.0,7,41.0,February
10/2 - 14/2,Week 7,2025,Peter Pan/Bonanza,intercity,38.0,910.0,2025-02-10,2.0,1.0,7,41.0,February
10/2 - 14/2,Week 7,2025,TransBridge,commuter,23.0,631.0,2025-02-10,2.0,1.0,7,41.0,February
10/2 - 14/2,Week 7,2025,Coach USA,commuter,189.0,5382.0,2025-02-10,2.0,1.0,7,41.0,February
10/2 - 14/2,Week 7,2025,Trailways,intercity,22.0,426.0,2025-02-10,2.0,1.0,7,41.0,February
10/2 - 14/2,Week 7,2025,Lakeland,commuter,42.0,1321.0,2025-02-10,2.0,1.0,7,41.0,February
10/2 - 14/2,Week 7,2025,Martz,commuter,18.0,693.0,2025-02-10,2.0,1.0,7,41.0,February
10/2 - 14/2,Week 7,2025,Greyhound,intercity,56.0,920.0,2025-02-10,2.0,1.0,7,41.0,February
10/2 - 14/2,Week 7,2025,Academy,commuter,46.0,1369.0,2025-02-10,2.0,1.0,7,41.0,February
10/2 - 14/2,Week 7,2025,NJ Transit,commuter,2577.0,77802.0,2025-02-10,2.0,1.0,7,41.0,February
17/2 - 21/2,Week 8,2025,Coach USA,commuter,189.0,5382.0,2025-02-17,2.0,1.0,8,48.0,February
17/2 - 21/2,Week 8,2025,Peter Pan/Bonanza,intercity,38.0,910.0,2025-02-17,2.0,1.0,8,48.0,February
17/2 - 21/2,Week 8,2025,TransBridge,commuter,22.0,569.0,2025-02-17,2.0,1.0,8,48.0,February
17/2 - 21/2,Week 8,2025,Trailways,intercity,22.0,426.0,2025-02-17,2.0,1.0,8,48.0,February
17/2 - 21/2,Week 8,2025,HCEE - Community,commuter,79.0,1383.0,2025-02-17,2.0,1.0,8,48.0,February
17/2 - 21/2,Week 8,2025,NJ Transit,commuter,2524.0,81729.0,2025-02-17,2.0,1.0,8,48.0,February
17/2 - 21/2,Week 8,2025,Academy,commuter,38.0,1234.0,2025-02-17,2.0,1.0,8,48.0,February
17/2 - 21/2,Week 8,2025,Lakeland,commuter,36.0,1185.0,2025-02-17,2.0,1.0,8,48.0,February
17/2 - 21/2,Week 8,2025,Martz,commuter,17.0,661.0,2025-02-17,2.0,1.0,8,48.0,February
17/2 - 21/2,Week 8,2025,Greyhound,intercity,55.0,1261.0,2025-02-17,2.0,1.0,8,48.0,February
24/2 - 28/2,Week 9,2025,Academy,commuter,46.0,1499.0,2025-02-24,2.0,1.0,9,55.0,February
24/2 - 28/2,Week 9,2025,Greyhound,intercity,60.0,1004.0,2025-02-24,2.0,1.0,9,55.0,February
24/2 - 28/2,Week 9,2025,Martz,commuter,18.0,712.0,2025-02-24,2.0,1.0,9,55.0,February
24/2 - 28/2,Week 9,2025,NJ Transit,commuter,2410.0,83056.0,2025-02-24,2.0,1.0,9,55.0,February
24/2 - 28/2,Week 9,2025,Lakeland,commuter,45.0,1410.0,2025-02-24,2.0,1.0,9,55.0,February
24/2 - 28/2,Week 9,2025,Trailways,intercity,22.0,426.0,2025-02-24,2.0,1.0,9,55.0,February
24/2 - 28/2,Week 9,2025,Coach USA,commuter,189.0,5382.0,2025-02-24,2.0,1.0,9,55.0,February
24/2 - 28/2,Week 9,2025,TransBridge,commuter,23.0,680.0,2025-02-24,2.0,1.0,9,55.0,February
24/2 - 28/2,Week 9,2025,Peter Pan/Bonanza,intercity,38.0,910.0,2025-02-24,2.0,1.0,9,55.0,February
24/2 - 28/2,Week 9,2025,HCEE - Community,commuter,88.0,1750.0,2025-02-24,2.0,1.0,9,55.0,February
3/3 - 7/3,Week 10,2025,HCEE - Community,commuter,87.0,1639.0,2025-03-03,3.0,1.0,10,62.0,March
3/3 - 7/3,Week 10,2025,Peter Pan/Bonanza,intercity,40.0,1068.0,2025-03-03,3.0,1.0,10,62.0,March
3/3 - 7/3,Week 10,2025,TransBridge,commuter,23.0,646.0,2025-03-03,3.0,1.0,10,62.0,March
3/3 - 7/3,Week 10,2025,Trailways,intercity,20.0,389.0,2025-03-03,3.0,1.0,10,62.0,March
3/3 - 7/3,Week 10,2025,Coach USA,commuter,188.0,5645.0,2025-03-03,3.0,1.0,10,62.0,March
3/3 - 7/3,Week 10,2025,NJ Transit,commuter,2408.0,82905.0,2025-03-03,3.0,1.0,10,62.0,March
3/3 - 7/3,Week 10,2025,Academy,commuter,49.0,1618.0,2025-03-03,3.0,1.0,10,62.0,March
3/3 - 7/3,Week 10,2025,Lakeland,commuter,44.0,1557.0,2025-03-03,3.0,1.0,10,62.0,March
3/3 - 7/3,Week 10,2025,Martz,commuter,18.0,729.0,2025-03-03,3.0,1.0,10,62.0,March
3/3 - 7/3,Week 10,2025,Greyhound,intercity,59.0,958.0,2025-03-03,3.0,1.0,10,62.0,March
10/3 - 14/3,Week 11,2025,HCEE - Community,commuter,78.0,1508.0,2025-03-10,3.0,1.0,11,69.0,March
10/3 - 14/3,Week 11,2025,Peter Pan/Bonanza,intercity,45.0,1443.0,2025-03-10,3.0,1.0,11,69.0,March
10/3 - 14/3,Week 11,2025,TransBridge,commuter,23.0,683.0,2025-03-10,3.0,1.0,11,69.0,March
10/3 - 14/3,Week 11,2025,Trailways,intercity,21.0,425.0,2025-03-10,3.0,1.0,11,69.0,March
10/3 - 14/3,Week 11,2025,Coach USA,commuter,188.0,5645.0,2025-03-10,3.0,1.0,11,69.0,March
10/3 - 14/3,Week 11,2025,NJ Transit,commuter,2433.0,85733.0,2025-03-10,3.0,1.0,11,69.0,March
10/3 - 14/3,Week 11,2025,Martz,commuter,18.0,744.0,2025-03-10,3.0,1.0,11,69.0,March
10/3 - 14/3,Week 11,2025,Greyhound,intercity,61.0,1133.0,2025-03-10,3.0,1.0,11,69.0,March
10/3 - 14/3,Week 11,2025,Academy,commuter,46.0,1522.0,2025-03-10,3.0,1.0,11,69.0,March
10/3 - 14/3,Week 11,2025,Lakeland,commuter,42.0,1439.0,2025-03-10,3.0,1.0,11,69.0,March
17/3 - 21/3,Week 12,2025,HCEE - Community,commuter,77.0,1554.0,2025-03-17,3.0,1.0,12,76.0,March
17/3 - 21/3,Week 12,2025,Peter Pan/Bonanza,intercity,43.0,1480.0,2025-03-17,3.0,1.0,12,76.0,March
17/3 - 21/3,Week 12,2025,TransBridge,commuter,22.0,663.0,2025-03-17,3.0,1.0,12,76.0,March
17/3 - 21/3,Week 12,2025,Coach USA,commuter,188.0,5645.0,2025-03-17,3.0,1.0,12,76.0,March
17/3 - 21/3,Week 12,2025,Trailways,intercity,21.0,425.0,2025-03-17,3.0,1.0,12,76.0,March
17/3 - 21/3,Week 12,2025,Lakeland,commuter,42.0,1420.0,2025-03-17,3.0,1.0,12,76.0,March
17/3 - 21/3,Week 12,2025,Martz,commuter,18.0,722.0,2025-03-17,3.0,1.0,12,76.0,March
17/3 - 21/3,Week 12,2025,Academy,commuter,46.0,1493.0,2025-03-17,3.0,1.0,12,76.0,March
17/3 - 21/3,Week 12,2025,NJ Transit,commuter,2427.0,85026.0,2025-03-17,3.0,1.0,12,76.0,March
17/3 - 21/3,Week 12,2025,Greyhound,intercity,61.0,1288.0,2025-03-17,3.0,1.0,12,76.0,March
24/3 - 28/3,Week 13,2025,Academy,commuter,46.0,1495.0,2025-03-24,3.0,1.0,13,83.0,March
24/3 - 28/3,Week 13,2025,Greyhound,intercity,62.0,1277.0,2025-03-24,3.0,1.0,13,83.0,March
24/3 - 28/3,Week 13,2025,Martz,commuter,18.0,717.0,2025-03-24,3.0,1.0,13,83.0,March
24/3 - 28/3,Week 13,2025,NJ Transit,commuter,2443.0,84280.0,2025-03-24,3.0,1.0,13,83.0,March
24/3 - 28/3,Week 13,2025,Lakeland,commuter,42.0,1396.0,2025-03-24,3.0,1.0,13,83.0,March
24/3 - 28/3,Week 13,2025,Coach USA,commuter,188.0,5645.0,2025-03-24,3.0,1.0,13,83.0,March
24/3 - 28/3,Week 13,2025,TransBridge,commuter,23.0,702.0,2025-03-24,3.0,1.0,13,83.0,March
24/3 - 28/3,Week 13,2025,Peter Pan/Bonanza,intercity,44.0,1430.0,2025-03-24,3.0,1.0,13,83.0,March
24/3 - 28/3,Week 13,2025,HCEE - Community,commuter,77.0,1554.0,2025-03-24,3.0,1.0,13,83.0,March
24/3 - 28/3,Week 13,2025,Trailways,intercity,21.0,425.0,2025-03-24,3.0,1.0,13,83.0,March
31/3 - 4/4,Week 14,2025,HCEE - Community,commuter,77.0,1554.0,2025-03-31,3.0,1.0,14,90.0,March
31/3 - 4/4,Week 14,2025,Trailways,intercity,21.0,425.0,2025-03-31,3.0,1.0,14,90.0,March
31/3 - 4/4,Week 14,2025,Peter Pan/Bonanza,intercity,44.0,1430.0,2025-03-31,3.0,1.0,14,90.0,March
31/3 - 4/4,Week 14,2025,TransBridge,commuter,20.0,593.0,2025-03-31,3.0,1.0,14,90.0,March
31/3 - 4/4,Week 14,2025,Coach USA,commuter,188.0,5645.0,2025-03-31,3.0,1.0,14,90.0,March
31/3 - 4/4,Week 14,2025,Lakeland,commuter,43.0,1360.0,2025-03-31,3.0,1.0,14,90.0,March
31/3 - 4/4,Week 14,2025,Martz,commuter,18.0,757.0,2025-03-31,3.0,1.0,14,90.0,March
31/3 - 4/4,Week 14,2025,Greyhound,intercity,61.0,1230.0,2025-03-31,3.0,1.0,14,90.0,March
31/3 - 4/4,Week 14,2025,Academy,commuter,46.0,1495.0,2025-03-31,3.0,1.0,14,90.0,March
31/3 - 4/4,Week 14,2025,NJ Transit,commuter,2430.0,85657.0,2025-03-31,3.0,1.0,14,90.0,March
7/4 - 11/4,Week 15,2025,HCEE - Community,commuter,77.0,1554.0,2025-04-07,4.0,2.0,15,97.0,April
7/4 - 11/4,Week 15,2025,Peter Pan/Bonanza,intercity,44.0,1430.0,2025-04-07,4.0,2.0,15,97.0,April
7/4 - 11/4,Week 15,2025,TransBridge,commuter,22.0,680.0,2025-04-07,4.0,2.0,15,97.0,April
7/4 - 11/4,Week 15,2025,Coach USA,commuter,188.0,5645.0,2025-04-07,4.0,2.0,15,97.0,April
7/4 - 11/4,Week 15,2025,Trailways,intercity,21.0,425.0,2025-04-07,4.0,2.0,15,97.0,April
7/4 - 11/4,Week 15,2025,Lakeland,commuter,42.0,1390.0,2025-04-07,4.0,2.0,15,97.0,April
7/4 - 11/4,Week 15,2025,Martz,commuter,18.0,731.0,2025-04-07,4.0,2.0,15,97.0,April
7/4 - 11/4,Week 15,2025,Greyhound,intercity,61.0,1192.0,2025-04-07,4.0,2.0,15,97.0,April
7/4 - 11/4,Week 15,2025,Academy,commuter,46.0,1532.0,2025-04-07,4.0,2.0,15,97.0,April
7/4 - 11/4,Week 15,2025,NJ Transit,commuter,2473.0,86890.0,2025-04-07,4.0,2.0,15,97.0,April
14/4 - 18/4,Week 16,2025,Coach USA,commuter,188.0,5645.0,2025-04-14,4.0,2.0,16,104.0,April
14/4 - 18/4,Week 16,2025,Peter Pan/Bonanza,intercity,44.0,1430.0,2025-04-14,4.0,2.0,16,104.0,April
14/4 - 18/4,Week 16,2025,HCEE - Community,commuter,77.0,1554.0,2025-04-14,4.0,2.0,16,104.0,April
14/4 - 18/4,Week 16,2025,Trailways,intercity,21.0,425.0,2025-04-14,4.0,2.0,16,104.0,April
14/4 - 18/4,Week 16,2025,TransBridge,commuter,22.0,685.0,2025-04-14,4.0,2.0,16,104.0,April
14/4 - 18/4,Week 16,2025,NJ Transit,commuter,2445.0,83919.0,2025-04-14,4.0,2.0,16,104.0,April
14/4 - 18/4,Week 16,2025,Martz,commuter,18.0,754.0,2025-04-14,4.0,2.0,16,104.0,April
14/4 - 18/4,Week 16,2025,Greyhound,intercity,62.0,1671.0,2025-04-14,4.0,2.0,16,104.0,April
14/4 - 18/4,Week 16,2025,Academy,commuter,46.0,1377.0,2025-04-14,4.0,2.0,16,104.0,April
14/4 - 18/4,Week 16,2025,Lakeland,commuter,42.0,1295.0,2025-04-14,4.0,2.0,16,104.0,April
21/4 - 25/4,Week 17,2025,HCEE - Community,commuter,77.0,1554.0,2025-04-21,4.0,2.0,17,111.0,April
21/4 - 25/4,Week 17,2025,Peter Pan/Bonanza,intercity,44.0,1430.0,2025-04-21,4.0,2.0,17,111.0,April
21/4 - 25/4,Week 17,2025,TransBridge,commuter,22.0,692.0,2025-04-21,4.0,2.0,17,111.0,April
21/4 - 25/4,Week 17,2025,Coach USA,commuter,188.0,5645.0,2025-04-21,4.0,2.0,17,111.0,April
21/4 - 25/4,Week 17,2025,Trailways,intercity,21.0,425.0,2025-04-21,4.0,2.0,17,111.0,April
21/4 - 25/4,Week 17,2025,Lakeland,commuter,42.0,1322.0,2025-04-21,4.0,2.0,17,111.0,April
21/4 - 25/4,Week 17,2025,NJ Transit,commuter,2456.0,90225.0,2025-04-21,4.0,2.0,17,111.0,April
21/4 - 25/4,Week 17,2025,Martz,commuter,18.0,731.0,2025-04-21,4.0,2.0,17,111.0,April
21/4 - 25/4,Week 17,2025,Greyhound,intercity,62.0,1435.0,2025-04-21,4.0,2.0,17,111.0,April
21/4 - 25/4,Week 17,2025,Academy,commuter,44.0,1354.0,2025-04-21,4.0,2.0,17,111.0,April
28/4 - 2/5,Week 18,2025,HCEE - Community,commuter,77.0,1554.0,2025-04-28,4.0,2.0,18,118.0,April
28/4 - 2/5,Week 18,2025,Peter Pan/Bonanza,intercity,44.0,1430.0,2025-04-28,4.0,2.0,18,118.0,April
28/4 - 2/5,Week 18,2025,TransBridge,commuter,23.0,675.0,2025-04-28,4.0,2.0,18,118.0,April
28/4 - 2/5,Week 18,2025,Coach USA,commuter,188.0,5645.0,2025-04-28,4.0,2.0,18,118.0,April
28/4 - 2/5,Week 18,2025,Trailways,intercity,21.0,425.0,2025-04-28,4.0,2.0,18,118.0,April
28/4 - 2/5,Week 18,2025,Lakeland,commuter,43.0,1418.0,2025-04-28,4.0,2.0,18,118.0,April
28/4 - 2/5,Week 18,2025,NJ Transit,commuter,2441.0,88868.0,2025-04-28,4.0,2.0,18,118.0,April
28/4 - 2/5,Week 18,2025,Martz,commuter,18.0,721.0,2025-04-28,4.0,2.0,18,118.0,April
28/4 - 2/5,Week 18,2025,Greyhound,intercity,62.0,1250.0,2025-04-28,4.0,2.0,18,118.0,April
28/4 - 2/5,Week 18,2025,Academy,commuter,45.0,1486.0,2025-04-28,4.0,2.0,18,118.0,April
5/5 - 9/5,Week 19,2025,HCEE - Community,commuter,87.0,1875.0,2025-05-05,5.0,2.0,19,125.0,May
5/5 - 9/5,Week 19,2025,Peter Pan/Bonanza,intercity,44.0,1430.0,2025-05-05,5.0,2.0,19,125.0,May
5/5 - 9/5,Week 19,2025,TransBridge,commuter,23.0,688.0,2025-05-05,5.0,2.0,19,125.0,May
5/5 - 9/5,Week 19,2025,Coach USA,commuter,188.0,5645.0,2025-05-05,5.0,2.0,19,125.0,May
5/5 - 9/5,Week 19,2025,Trailways,intercity,21.0,425.0,2025-05-05,5.0,2.0,19,125.0,May
5/5 - 9/5,Week 19,2025,NJ Transit,commuter,2389.0,87138.0,2025-05-05,5.0,2.0,19,125.0,May
5/5 - 9/5,Week 19,2025,Martz,commuter,18.0,716.0,2025-05-05,5.0,2.0,19,125.0,May
5/5 - 9/5,Week 19,2025,Greyhound,intercity,62.0,1209.0,2025-05-05,5.0,2.0,19,125.0,May
5/5 - 9/5,Week 19,2025,Academy,commuter,46.0,1509.0,2025-05-05,5.0,2.0,19,125.0,May
5/5 - 9/5,Week 19,2025,Lakeland,commuter,42.0,1421.0,2025-05-05,5.0,2.0,19,125.0,May
12/5 - 16/5,Week 20,2025,Coach USA,commuter,188.0,5645.0,2025-05-12,5.0,2.0,20,132.0,May
12/5 - 16/5,Week 20,2025,HCEE - Community,commuter,77.0,1586.0,2025-05-12,5.0,2.0,20,132.0,May
12/5 - 16/5,Week 20,2025,Peter Pan/Bonanza,intercity,44.0,1430.0,2025-05-12,5.0,2.0,20,132.0,May
12/5 - 16/5,Week 20,2025,TransBridge,commuter,22.0,685.0,2025-05-12,5.0,2.0,20,132.0,May
12/5 - 16/5,Week 20,2025,Trailways,intercity,21.0,425.0,2025-05-12,5.0,2.0,20,132.0,May
12/5 - 16/5,Week 20,2025,Lakeland,commuter,42.0,1403.0,2025-05-12,5.0,2.0,20,132.0,May
12/5 - 16/5,Week 20,2025,NJ Transit,commuter,2418.0,87711.0,2025-05-12,5.0,2.0,20,132.0,May
12/5 - 16/5,Week 20,2025,Martz,commuter,18.0,751.0,2025-05-12,5.0,2.0,20,132.0,May
12/5 - 16/5,Week 20,2025,Greyhound,intercity,62.0,1474.0,2025-05-12,5.0,2.0,20,132.0,May
12/5 - 16/5,Week 20,2025,Academy,commuter,46.0,1507.0,2025-05-12,5.0,2.0,20,132.0,May
19/5 - 23/5,Week 21,2025,HCEE - Community,commuter,87.0,1735.0,2025-05-19,5.0,2.0,21,139.0,May
19/5 - 23/5,Week 21,2025,Peter Pan/Bonanza,intercity,44.0,1430.0,2025-05-19,5.0,2.0,21,139.0,May
19/5 - 23/5,Week 21,2025,TransBridge,commuter,22.0,734.0,2025-05-19,5.0,2.0,21,139.0,May
19/5 - 23/5,Week 21,2025,Coach USA,commuter,188.0,5645.0,2025-05-19,5.0,2.0,21,139.0,May
19/5 - 23/5,Week 21,2025,Trailways,intercity,21.0,425.0,2025-05-19,5.0,2.0,21,139.0,May
19/5 - 23/5,Week 21,2025,Lakeland,commuter,42.0,1498.0,2025-05-19,5.0,2.0,21,139.0,May
19/5 - 23/5,Week 21,2025,NJ Transit,commuter,2446.0,86789.0,2025-05-19,5.0,2.0,21,139.0,May
19/5 - 23/5,Week 21,2025,Martz,commuter,18.0,745.0,2025-05-19,5.0,2.0,21,139.0,May
19/5 - 23/5,Week 21,2025,Greyhound,intercity,63.0,1821.0,2025-05-19,5.0,2.0,21,139.0,May
19/5 - 23/5,Week 21,2025,Academy,commuter,46.0,1551.0,2025-05-19,5.0,2.0,21,139.0,May
26/5 - 30/5,Week 22,2025,HCEE - Community,commuter,77.0,1735.0,2025-05-26,5.0,2.0,22,146.0,May
26/5 - 30/5,Week 22,2025,Peter Pan/Bonanza,intercity,44.0,1430.0,2025-05-26,5.0,2.0,22,146.0,May
26/5 - 30/5,Week 22,2025,TransBridge,commuter,20.0,621.0,2025-05-26,5.0,2.0,22,146.0,May
26/5 - 30/5,Week 22,2025,Coach USA,commuter,188.0,5645.0,2025-05-26,5.0,2.0,22,146.0,May
26/5 - 30/5,Week 22,2025,Trailways,intercity,21.0,425.0,2025-05-26,5.0,2.0,22,146.0,May
26/5 - 30/5,Week 22,2025,NJ Transit,commuter,2477.0,89842.0,2025-05-26,5.0,2.0,22,146.0,May
26/5 - 30/5,Week 22,2025,Martz,commuter,16.0,655.0,2025-05-26,5.0,2.0,22,146.0,May
26/5 - 30/5,Week 22,2025,Greyhound,intercity,63.0,1652.0,2025-05-26,5.0,2.0,22,146.0,May
26/5 - 30/5,Week 22,2025,Academy,commuter,43.0,1491.0,2025-05-26,5.0,2.0,22,146.0,May
26/5 - 30/5,Week 22,2025,Lakeland,commuter,36.0,1175.0,2025-05-26,5.0,2.0,22,146.0,May
2/6 - 6/6,Week 23,2025,Lakeland,commuter,42.0,1467.0,2025-06-02,6.0,2.0,23,153.0,June
2/6 - 6/6,Week 23,2025,Academy,commuter,48.0,1638.0,2025-06-02,6.0,2.0,23,153.0,June
2/6 - 6/6,Week 23,2025,Greyhound,intercity,63.0,1439.0,2025-06-02,6.0,2.0,23,153.0,June
2/6 - 6/6,Week 23,2025,Martz,commuter,18.0,741.0,2025-06-02,6.0,2.0,23,153.0,June
2/6 - 6/6,Week 23,2025,NJ Transit,commuter,2418.0,87711.0,2025-06-02,6.0,2.0,23,153.0,June
2/6 - 6/6,Week 23,2025,Trailways,intercity,21.0,425.0,2025-06-02,6.0,2.0,23,153.0,June
