carrier,year,week,date,forecasted_passengers,market_share,date_key,month_name
DeCamp,2026,32,2026-08-03,257.7916602288918,0.0026511423259164397,20260803,August
DeCamp,2026,33,2026-08-10,257.7954785757305,0.0026511423259164397,20260810,August
DeCamp,2026,34,2026-08-17,257.7892199104082,0.0026511423259164397,20260817,August
DeCamp,2026,35,2026-08-24,261.38404179549866,0.0026511423259164397,20260824,August
DeCamp,2026,36,2026-08-31,259.9664648932469,0.0026511423259164397,20260831,August
DeCamp,2026,37,2026-09-07,262.3644245731232,0.0026511423259164397,20260907,September
DeCamp,2026,38,2026-09-14,253.31798473818245,0.0026511423259164397,20260914,September
DeCamp,2026,39,2026-09-21,260.21447495961917,0.0026511423259164397,20260921,September
DeCamp,2026,40,2026-09-28,263.0410318079235,0.0026511423259164397,20260928,September
DeCamp,2026,41,2026-10-05,260.056319582407,0.0026511423259164397,20261005,October
DeCamp,2026,42,2026-10-12,262.8027874430952,0.0026511423259164397,20261012,October
DeCamp,2026,43,2026-10-19,263.96515126401164,0.0026511423259164397,20261019,October
DeCamp,2026,44,2026-10-26,264.5018305830853,0.0026511423259164397,20261026,October
DeCamp,2026,45,2026-11-02,267.5181868509067,0.0026511423259164397,20261102,November
DeCamp,2026,46,2026-11-09,261.14418055903207,0.0026511423259164397,20261109,November
DeCamp,2026,47,2026-11-16,191.04316781369332,0.0026511423259164397,20261116,November
DeCamp,2026,48,2026-11-23,179.50129362579182,0.0026511423259164397,20261123,November
DeCamp,2026,49,2026-11-30,198.1020349712805,0.0026511423259164397,20261130,November
DeCamp,2026,50,2026-12-07,209.33161511693433,0.0026511423259164397,20261207,December
DeCamp,2026,51,2026-12-14,167.6058914713124,0.0026511423259164397,20261214,December
DeCamp,2026,52,2026-12-21,152.54056798074305,0.0026511423259164397,20261221,December
DeCamp,2026,53,2026-12-28,156.83479688469185,0.0026511423259164397,20261228,December
DeCamp,2027,1,2027-01-04,267.3575288379713,0.0030026666436400113,20270104,January
DeCamp,2027,2,2027-01-11,267.1054205975619,0.0030026666436400113,20270111,January
DeCamp,2027,3,2027-01-18,267.20905711302464,0.0030026666436400113,20270118,January
DeCamp,2027,4,2027-01-25,266.40909784617384,0.0030026666436400113,20270125,January
DeCamp,2027,5,2027-02-01,275.10082300368225,0.0030026666436400113,20270201,February
DeCamp,2027,6,2027-02-08,274.87183717057275,0.0030026666436400113,20270208,February
DeCamp,2027,7,2027-02-15,279.02603727018834,0.0030026666436400113,20270215,February
DeCamp,2027,8,2027-02-22,279.99245720248075,0.0030026666436400113,20270222,February
DeCamp,2027,9,2027-03-01,284.57096716381903,0.0030026666436400113,20270301,March
DeCamp,2027,10,2027-03-08,279.4229508544014,0.0030026666436400113,20270308,March
DeCamp,2027,11,2027-03-15,284.84369849009244,0.0030026666436400113,20270315,March
DeCamp,2027,12,2027-03-22,283.7400952586401,0.0030026666436400113,20270322,March
DeCamp,2027,13,2027-03-29,284.13349004398907,0.0030026666436400113,20270329,March
DeCamp,2027,14,2027-04-05,287.1592126195354,0.0030026666436400113,20270405,April
DeCamp,2027,15,2027-04-12,278.86199815226115,0.0030026666436400113,20270412,April
DeCamp,2027,16,2027-04-19,282.7435915358744,0.0030026666436400113,20270419,April
DeCamp,2027,17,2027-04-26,176.3277653329613,0.0030026666436400113,20270426,April
DeCamp,2027,18,2027-05-03,169.4858212266343,0.0030026666436400113,20270503,May
DeCamp,2027,19,2027-05-10,285.64329383935143,0.0030026666436400113,20270510,May
DeCamp,2027,20,2027-05-17,283.13899817519956,0.0030026666436400113,20270517,May
DeCamp,2027,21,2027-05-24,176.7686915737701,0.0030026666436400113,20270524,May
DeCamp,2027,22,2027-05-31,172.60657241524274,0.0030026666436400113,20270531,May
DeCamp,2027,23,2027-06-07,272.56402826414063,0.0030026666436400113,20270607,June
DeCamp,2027,24,2027-06-14,276.0941254677853,0.0030026666436400113,20270614,June
DeCamp,2027,25,2027-06-21,266.19127794610415,0.0030026666436400113,20270621,June
DeCamp,2027,26,2027-06-28,268.0658666131937,0.0030026666436400113,20270628,June
DeCamp,2027,27,2027-07-05,269.42965951525593,0.0030026666436400113,20270705,July
DeCamp,2027,28,2027-07-12,271.8578481232861,0.0030026666436400113,20270712,July
DeCamp,2027,29,2027-07-19,279.8697959927988,0.0030026666436400113,20270719,July
DeCamp,2027,30,2027-07-26,282.65364724565933,0.0030026666436400113,20270726,July
DeCamp,2027,31,2027-08-02,280.42831089985236,0.0030026666436400113,20270802,August
DeCamp,2027,32,2027-08-09,283.7061918347178,0.0030026666436400113,20270809,August
DeCamp,2027,33,2027-08-16,283.0759293758235,0.0030026666436400113,20270816,August
DeCamp,2027,34,2027-08-23,283.08735625558774,0.0030026666436400113,20270823,August
DeCamp,2027,35,2027-08-30,284.0760368626623,0.0030026666436400113,20270830,August
DeCamp,2027,36,2027-09-06,285.6205434221622,0.0030026666436400113,20270906,September
DeCamp,2027,37,2027-09-13,281.2115100133637,0.0030026666436400113,20270913,September
DeCamp,2027,38,2027-09-20,288.71749865998567,0.0030026666436400113,20270920,September
DeCamp,2027,39,2027-09-27,288.26784015719,0.0030026666436400113,20270927,September
DeCamp,2027,40,2027-10-04,285.50194422901774,0.0030026666436400113,20271004,October
DeCamp,2027,41,2027-10-11,286.9653903444026,0.0030026666436400113,20271011,October
DeCamp,2027,42,2027-10-18,286.8153857429765,0.0030026666436400113,20271018,October
DeCamp,2027,43,2027-10-25,289.33746587882644,0.0030026666436400113,20271025,October
DeCamp,2027,44,2027-11-01,288.1722817361149,0.0030026666436400113,20271101,November
DeCamp,2027,45,2027-11-08,287.91046898105526,0.0030026666436400113,20271108,November
DeCamp,2027,46,2027-11-15,287.7042500210113,0.0030026666436400113,20271115,November
DeCamp,2027,47,2027-11-22,204.27188720330054,0.0030026666436400113,20271122,November
DeCamp,2027,48,2027-11-29,182.76139525066293,0.0030026666436400113,20271129,November
DeCamp,2027,49,2027-12-06,240.22458652679268,0.0030026666436400113,20271206,December
DeCamp,2027,50,2027-12-13,242.9209834982396,0.0030026666436400113,20271213,December
DeCamp,2027,51,2027-12-20,187.7498150403642,0.0030026666436400113,20271220,December
DeCamp,2027,52,2027-12-27,167.69262398646228,0.0030026666436400113,20271227,December
DeCamp,2028,1,2028-01-03,290.9615036729677,0.003400800811292446,20280103,January
DeCamp,2028,2,2028-01-10,294.04524348269433,0.003400800811292446,20280110,January
DeCamp,2028,3,2028-01-17,294.18532693297897,0.003400800811292446,20280117,January
DeCamp,2028,4,2028-01-24,292.1107087191134,0.003400800811292446,20280124,January
DeCamp,2028,5,2028-01-31,293.2036776987767,0.003400800811292446,20280131,January
DeCamp,2028,6,2028-02-07,293.0018739201941,0.003400800811292446,20280207,February
DeCamp,2028,7,2028-02-14,299.28034518704214,0.003400800811292446,20280214,February
DeCamp,2028,8,2028-02-21,302.8906444033426,0.003400800811292446,20280221,February
DeCamp,2028,9,2028-02-28,308.01927160447826,0.003400800811292446,20280228,February
DeCamp,2028,10,2028-03-06,305.42918333827464,0.003400800811292446,20280306,March
DeCamp,2028,11,2028-03-13,307.619363272207,0.003400800811292446,20280313,March
DeCamp,2028,12,2028-03-20,308.9811765442425,0.003400800811292446,20280320,March
DeCamp,2028,13,2028-03-27,309.0577674360493,0.003400800811292446,20280327,March
DeCamp,2028,14,2028-04-03,311.93889769190207,0.003400800811292446,20280403,April
DeCamp,2028,15,2028-04-10,307.43701374643126,0.003400800811292446,20280410,April
DeCamp,2028,16,2028-04-17,308.912384592161,0.003400800811292446,20280417,April
DeCamp,2028,17,2028-04-24,267.4191886896463,0.003400800811292446,20280424,April
DeCamp,2028,18,2028-05-01,251.5479822257205,0.003400800811292446,20280501,May
DeCamp,2028,19,2028-05-08,309.9210034316299,0.003400800811292446,20280508,May
DeCamp,2028,20,2028-05-15,312.63305856012516,0.003400800811292446,20280515,May
DeCamp,2028,21,2028-05-22,269.1680853413261,0.003400800811292446,20280522,May
DeCamp,2028,22,2028-05-29,261.88210547320375,0.003400800811292446,20280529,May
DeCamp,2028,23,2028-06-05,287.795325936803,0.003400800811292446,20280605,June
DeCamp,2028,24,2028-06-12,303.4690324387554,0.003400800811292446,20280612,June
DeCamp,2028,25,2028-06-19,292.95096767718866,0.003400800811292446,20280619,June
DeCamp,2028,26,2028-06-26,294.87574114209247,0.003400800811292446,20280626,June
DeCamp,2028,27,2028-07-03,293.055228163467,0.003400800811292446,20280703,July
DeCamp,2028,28,2028-07-10,302.7017203911008,0.003400800811292446,20280710,July
DeCamp,2028,29,2028-07-17,309.00829869493845,0.003400800811292446,20280717,July
DeCamp,2028,30,2028-07-24,309.31156641738744,0.003400800811292446,20280724,July
DeCamp,2028,31,2028-07-31,306.5057884216691,0.003400800811292446,20280731,July
DeCamp,2028,32,2028-08-07,307.1580511198715,0.003400800811292446,20280807,August
DeCamp,2028,33,2028-08-14,306.9039608923505,0.003400800811292446,20280814,August
DeCamp,2028,34,2028-08-21,310.373341849643,0.003400800811292446,20280821,August
DeCamp,2028,35,2028-08-28,309.44414877377704,0.003400800811292446,20280828,August
DeCamp,2028,36,2028-09-04,311.4981971695648,0.003400800811292446,20280904,September
DeCamp,2028,37,2028-09-11,302.81162241434464,0.003400800811292446,20280911,September
DeCamp,2028,38,2028-09-18,310.0784794194397,0.003400800811292446,20280918,September
DeCamp,2028,39,2028-09-25,313.4379472736438,0.003400800811292446,20280925,September
DeCamp,2028,40,2028-10-02,309.2956356308457,0.003400800811292446,20281002,October
DeCamp,2028,41,2028-10-09,312.44447391206813,0.003400800811292446,20281009,October
DeCamp,2028,42,2028-10-16,313.3857613500712,0.003400800811292446,20281016,October
DeCamp,2028,43,2028-10-23,314.287342780648,0.003400800811292446,20281023,October
DeCamp,2028,44,2028-10-30,318.5139583649434,0.003400800811292446,20281030,October
DeCamp,2028,45,2028-11-06,311.20164445669695,0.003400800811292446,20281106,November
DeCamp,2028,46,2028-11-13,315.8735689656353,0.003400800811292446,20281113,November
DeCamp,2028,47,2028-11-20,227.0878149716703,0.003400800811292446,20281120,November
DeCamp,2028,48,2028-11-27,216.60371831603422,0.003400800811292446,20281127,November
DeCamp,2028,49,2028-12-04,257.60557243806574,0.003400800811292446,20281204,December
DeCamp,2028,50,2028-12-11,265.3359245602504,0.003400800811292446,20281211,December
DeCamp,2028,51,2028-12-18,206.12072166499212,0.003400800811292446,20281218,December
DeCamp,2028,52,2028-12-25,188.34448769884202,0.003400800811292446,20281225,December
DeCamp,2029,1,2029-01-01,317.55083655150173,0.0038517249933768993,20290101,January
DeCamp,2029,2,2029-01-08,317.9243697896374,0.0038517249933768993,20290108,January
DeCamp,2029,3,2029-01-15,318.04568926822907,0.0038517249933768993,20290115,January
DeCamp,2029,4,2029-01-22,316.91528325790165,0.0038517249933768993,20290122,January
DeCamp,2029,5,2029-01-29,323.6983572655426,0.0038517249933768993,20290129,January
DeCamp,2029,6,2029-02-05,324.7624596233731,0.0038517249933768993,20290205,February
DeCamp,2029,7,2029-02-12,329.75498694693044,0.0038517249933768993,20290212,February
DeCamp,2029,8,2029-02-19,331.3361744795068,0.0038517249933768993,20290219,February
DeCamp,2029,9,2029-02-26,335.9533946058125,0.0038517249933768993,20290226,February
DeCamp,2029,10,2029-03-05,331.3154687104153,0.0038517249933768993,20290305,March
DeCamp,2029,11,2029-03-12,336.6581103826563,0.0038517249933768993,20290312,March
DeCamp,2029,12,2029-03-19,335.92337544553794,0.0038517249933768993,20290319,March
DeCamp,2029,13,2029-03-26,336.2950215874267,0.0038517249933768993,20290326,March
DeCamp,2029,14,2029-04-02,339.6010051178428,0.0038517249933768993,20290402,April
DeCamp,2029,15,2029-04-09,331.19889430200055,0.0038517249933768993,20290409,April
DeCamp,2029,16,2029-04-16,335.00641287281564,0.0038517249933768993,20290416,April
DeCamp,2029,17,2029-04-23,230.41730951893868,0.0038517249933768993,20290423,April
DeCamp,2029,18,2029-04-30,221.1165151331657,0.0038517249933768993,20290430,April
DeCamp,2029,19,2029-05-07,337.83251391593535,0.0038517249933768993,20290507,May
DeCamp,2029,20,2029-05-14,336.0914136975249,0.0038517249933768993,20290514,May
DeCamp,2029,21,2029-05-21,231.15858085728502,0.0038517249933768993,20290521,May
DeCamp,2029,22,2029-05-28,225.96215081847663,0.0038517249933768993,20290528,May
DeCamp,2029,23,2029-06-04,321.65335614538026,0.0038517249933768993,20290604,June
DeCamp,2029,24,2029-06-11,327.9144887965191,0.0038517249933768993,20290611,June
DeCamp,2029,25,2029-06-18,316.88185176517004,0.0038517249933768993,20290618,June
DeCamp,2029,26,2029-06-25,318.9573667307349,0.0038517249933768993,20290625,June
DeCamp,2029,27,2029-07-02,319.8384517410116,0.0038517249933768993,20290702,July
DeCamp,2029,28,2029-07-09,323.92363108257865,0.0038517249933768993,20290709,July
DeCamp,2029,29,2029-07-16,332.4194686276194,0.0038517249933768993,20290716,July
DeCamp,2029,30,2029-07-23,335.0028031378003,0.0038517249933768993,20290723,July
DeCamp,2029,31,2029-07-30,332.39594390615196,0.0038517249933768993,20290730,July
DeCamp,2029,32,2029-08-06,335.53665828882515,0.0038517249933768993,20290806,August
DeCamp,2029,33,2029-08-13,334.9155862089615,0.0038517249933768993,20290813,August
DeCamp,2029,34,2029-08-20,335.6033657947645,0.0038517249933768993,20290820,August
DeCamp,2029,35,2029-08-27,336.3183721826286,0.0038517249933768993,20290827,August
DeCamp,2029,36,2029-09-03,338.1198432668949,0.0038517249933768993,20290903,September
DeCamp,2029,37,2029-09-10,332.4260608219964,0.0038517249933768993,20290910,September
DeCamp,2029,38,2029-09-17,340.65064540569864,0.0038517249933768993,20290917,September
DeCamp,2029,39,2029-09-24,340.8988973708903,0.0038517249933768993,20290924,September
DeCamp,2029,40,2029-10-01,337.58224507828555,0.0038517249933768993,20291001,October
DeCamp,2029,41,2029-10-08,339.52398333986326,0.0038517249933768993,20291008,October
DeCamp,2029,42,2029-10-15,339.57176647482015,0.0038517249933768993,20291015,October
DeCamp,2029,43,2029-10-22,342.0345775404542,0.0038517249933768993,20291022,October
DeCamp,2029,44,2029-10-29,342.5760942382172,0.0038517249933768993,20291029,October
DeCamp,2029,45,2029-11-05,340.13821628624345,0.0038517249933768993,20291105,November
DeCamp,2029,46,2029-11-12,340.8634605844665,0.0038517249933768993,20291112,November
DeCamp,2029,47,2029-11-19,247.87930230404876,0.0038517249933768993,20291119,November
DeCamp,2029,48,2029-11-26,226.3286398179812,0.0038517249933768993,20291126,November
DeCamp,2029,49,2029-12-03,286.43642303683094,0.0038517249933768993,20291203,December
DeCamp,2029,50,2029-12-10,290.39064844312327,0.0038517249933768993,20291210,December
DeCamp,2029,51,2029-12-17,228.8047707763605,0.0038517249933768993,20291217,December
DeCamp,2029,52,2029-12-24,207.14798059758544,0.0038517249933768993,20291224,December
DeCamp,2029,1,2029-12-31,328.6150337918353,0.0038517249933768993,20291231,December
DeCamp,2030,2,2030-01-07,347.3707277932815,0.00436243880421978,20300107,January
DeCamp,2030,3,2030-01-14,347.5211408734623,0.00436243880421978,20300114,January
DeCamp,2030,4,2030-01-21,345.4235190706527,0.00436243880421978,20300121,January
DeCamp,2030,5,2030-01-28,347.7355911628377,0.00436243880421978,20300128,January
DeCamp,2030,6,2030-02-04,347.76056987212627,0.00436243880421978,20300204,February
DeCamp,2030,7,2030-02-11,354.4152147169642,0.00436243880421978,20300211,February
DeCamp,2030,8,2030-02-18,357.9902551027318,0.00436243880421978,20300218,February
DeCamp,2030,9,2030-02-25,363.53130963891397,0.00436243880421978,20300225,February
DeCamp,2030,10,2030-03-04,360.2830892846152,0.00436243880421978,20300304,March
DeCamp,2030,11,2030-03-11,363.306938718561,0.00436243880421978,20300311,March
DeCamp,2030,12,2030-03-18,364.39578668536933,0.00436243880421978,20300318,March
DeCamp,2030,13,2030-03-25,364.5375820354765,0.00436243880421978,20300325,March
DeCamp,2030,14,2030-04-01,367.78931983750886,0.00436243880421978,20300401,April
DeCamp,2030,15,2030-04-08,362.0770369439027,0.00436243880421978,20300408,April
DeCamp,2030,16,2030-04-15,364.15467470594535,0.00436243880421978,20300415,April
